,eta,Va
0,0.0,1.0
1,0.1111111111111111,0.9753051965890438
2,0.2222222222222222,0.9409647459782373
3,0.3333333333333333,0.8045223190533659
4,0.4444444444444444,0.7826304882050418
5,0.5555555555555556,0.6702205034978523
6,0.6666666666666666,0.357663748155698
7,0.7777777777777777,0.513439257275561
8,0.8888888888888888,0.2965979211263388
9,1.0,0.09390340395642259
