,eta,Va
0,0.0,1.0
1,0.1111111111111111,0.9808915140318585
2,0.2222222222222222,0.9222542314370967
3,0.3333333333333333,0.8333776347422057
4,0.4444444444444444,0.733625422463872
5,0.5555555555555556,0.568396464594528
6,0.6666666666666666,0.4861017792415541
7,0.7777777777777777,0.19323072697958257
8,0.8888888888888888,0.1645785464414214
9,1.0,0.038565778855740425
