,eta,Va
0,0.0,0.4241829199375098
1,0.1111111111111111,0.42170238605704324
2,0.2222222222222222,0.39260022184953397
3,0.3333333333333333,0.3654992345196868
4,0.4444444444444444,0.3188236527901831
5,0.5555555555555556,0.2568320208381576
6,0.6666666666666666,0.1895314601275619
7,0.7777777777777777,0.12793602059507322
8,0.8888888888888888,0.061423877464418304
9,1.0,0.02901765111673713
