,eta,Va
0,0.0,0.8896238586319068
1,0.1111111111111111,0.898645041956965
2,0.2222222222222222,0.831096268020375
3,0.3333333333333333,0.7265741653663473
4,0.4444444444444444,0.5508871473362544
5,0.5555555555555556,0.526138360371775
6,0.6666666666666666,0.46520790219220154
7,0.7777777777777777,0.37973059186495184
8,0.8888888888888888,0.03725107866840098
9,1.0,0.10878970911325411
