,eta,Va
0,0.0,1.0
1,0.1111111111111111,0.977815070285813
2,0.2222222222222222,0.9205864304651706
3,0.3333333333333333,0.8351519731099298
4,0.4444444444444444,0.7187095704502477
5,0.5555555555555556,0.5474553840811266
6,0.6666666666666666,0.5007961590058022
7,0.7777777777777777,0.34126322841764267
8,0.8888888888888888,0.18478541425031392
9,1.0,0.0937790799775164
